"id","org_id","created_date","created_by_user_id","last_modified_date","last_modified_by_user_id","deleted_date","deleted_by_user_id","product_code","product_sku","product_name","product_description","cost_price","cost_price_average","cost_price_percentage","cost_chart_of_accounts","cost_currency","premium_declaration_cost_price","underwriter_cost_price","underwriter_cost_price_percentage","agent_cost_price","agent_cost_price_percentage","sell_currency","sell_price","sell_chart_of_accounts","status","product_type","product_category","pending_product_qty_in_stock","product_qty_in_stock","manage_stock","stock_value","resell_value","minimum_retail_price","maximum_retail_price","template_id","company_id","start_date","end_date","external_reference","sales_unit","recommended_retail_price","weight","service_levy_percentage","admin_fee","service_provision","plan_operating_charge","clip_fee_percentage","location","margin_calculation","supplier_id","part_number","bay","ean_barcode","product_image"
69533,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SSHH","SSHH","HONDA SSHH SE HEDGE TRIMMER ATTACHMENT - VERSATOOL","HONDA SSHH SE HEDGE TRIMMER ATTACHMENT - VERSATOOL",222,215.99,,,"GBP",,,,,,"GBP",283.33,"4025","Active",,"81",0,2,1,444,566.66,,,,,,,"C-SSHH",,,,,,,,,,,752120,,,,
69534,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SSPPE","SSPPE","HONDA SSPPE PRUNER ATTACHEMENT - VERSATOOL","HONDA SSPPE PRUNER ATTACHEMENT - VERSATOOL",169.58,169.58,,,"GBP",,,,,,"GBP",229.17,"4025","Active",,"81",0,0,1,0,0,,,,,,,"C-SSPPE",,,,,,,,,,,752120,,,,
69535,6,"2025-08-01T05:07:39.000Z",666,,777,,,"STF600-PRO","STF600-PRO","SPECTRUM STF600-PRO PETROL FLAIL MOWER","SPECTRUM STF600-PRO PETROL FLAIL MOWER",401.04,401.04,,,"GBP",,,,,,"GBP",2999.95,"4025","Active",,"26",0,-1,1,-401.04,-2999.95,,,,,,,"C-STF600-PRO",,,,,,,,,,,,,,,
69536,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW106.2.0032.00.02","SW106.2.0032.00.02","CARBURETTOR GASKET   SW4200","CARBURETTOR GASKET   SW4200",1,0,,,"GBP",,,,,,"GBP",4.99,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW106.2.0032.00.02",,,,,,,,,,,,,,,
69537,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW106.2.0036.00.03","SW106.2.0036.00.03","AIR FILTER GASKET    SW4200","AIR FILTER GASKET    SW4200",0.5,0,,,"GBP",,,,,,"GBP",2.98,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW106.2.0036.00.03",,,,,,,,,,,,,,,
69538,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW106.2.0083.00.01","SW106.2.0083.00.01","ROCKER COVER GASKET   SW4200","ROCKER COVER GASKET   SW4200",0.98,0,,,"GBP",,,,,,"GBP",4.98,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW106.2.0083.00.01",,,,,,,,,,,,,,,
69539,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW106.2.2800.00.01","SW106.2.2800.00.01","ROCKER COVER   SW4200","ROCKER COVER   SW4200",1.53,0,,,"GBP",,,,,,"GBP",13.82,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW106.2.2800.00.01",,,,,,,,,,,,,,,
69540,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW106.2.3000.00.30","SW106.2.3000.00.30","COIL & LEAD    SW4200","COIL & LEAD    SW4200",2.12,0,,,"GBP",,,,,,"GBP",18.33,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW106.2.3000.00.30",,,,,,,,,,,,,,,
69541,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW106.2.3100.40.DW","SW106.2.3100.40.DW","RECOIL ASSY   SW4200","RECOIL ASSY   SW4200",1.42,0,,,"GBP",,,,,,"GBP",24.94,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW106.2.3100.40.DW",,,,,,,,,,,,,,,
69542,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW106.2.3300.00.39","SW106.2.3300.00.39","CARBURETTOR ASSY   SW4200","CARBURETTOR ASSY   SW4200",1.32,0,,,"GBP",,,,,,"GBP",39.95,"4098","Active",,"1",0,0,1,0,0,,,,,,,"C-SW106.2.3300.00.39",,,,,,,,,,,,,,,
69543,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW106.2.3400.00.01","SW106.2.3400.00.01","AIR FILTER","AIR FILTER",0.63,0,,,"GBP",,,,,,"GBP",11.32,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW106.2.3400.00.01",,,,,,,,,,,,,,,
69544,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW106.2.3600.40.70","SW106.2.3600.40.70","FUEL TANK ASSY   SW4200","FUEL TANK ASSY   SW4200",1.44,0,,,"GBP",,,,,,"GBP",24.95,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW106.2.3600.40.70",,,,,,,,,,,,,,,
69545,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW11544-AX660-SJN","SW11544-AX660-SJN","BELT FITS SW4200","BELT FITS SW4200",2,0,,,"GBP",,,,,,"GBP",23.98,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW11544-AX660-SJN",,,,,,,,,,,,,,,
69546,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW420-EXPERT","SW420-EXPERT","SPECTRUM SW420 EXPERT 2 IN 1 PETROL SCARIFIER","SPECTRUM SW420 EXPERT 2 IN 1 PETROL SCARIFIER",123.81,120.94,,,"GBP",,,,,,"GBP",374.96,"4013","Active",,"26",0,97,1,12009.57,36371.12,,,,,,,"C-SW420-EXPERT",,,,,,,,,,,,,,,
69547,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW420-RTN","SW420-RTN","SPECTRUM SW420 SCARIFIER REFURB","SPECTRUM SW420 SCARIFIER REFURB",0.01,0,,,"GBP",,,,,,"GBP",0,"4000","Active",,"26",0,1,1,0.01,0,,,,,,,"C-SW420-RTN",,,,,,,,,,,,,,,
69548,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW4200CAP","SW4200CAP","FUEL CAP  SW4200","FUEL CAP  SW4200",0.99,0,,,"GBP",,,,,,"GBP",11.97,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW4200CAP",,,,,,,,,,,,,,,
69549,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW48100-000050","SW48100-000050","BELT GUARD COVER FITS SW4200","BELT GUARD COVER FITS SW4200",1,0,,,"GBP",,,,,,"GBP",19.98,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW48100-000050",,,,,,,,,,,,,,,
69550,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW65100-000032","SW65100-000032","BOLT FITS SW4200","BOLT FITS SW4200",0.1,0,,,"GBP",,,,,,"GBP",2.46,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW65100-000032",,,,,,,,,,,,,,,
69551,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW65115-000059-111","SW65115-000059-111","BLADE ENGAGEMENT HANDLE   SW4200","BLADE ENGAGEMENT HANDLE   SW4200",2.15,0,,,"GBP",,,,,,"GBP",12.75,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW65115-000059-111",,,,,,,,,,,,,,,
69552,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW65144-000700-111","SW65144-000700-111","HANDLE BAR QUICK RELEASE NUT   SW4200","HANDLE BAR QUICK RELEASE NUT   SW4200",0.42,0,,,"GBP",,,,,,"GBP",3.98,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW65144-000700-111",,,,,,,,,,,,,,,
69553,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW68100-000024-W","SW68100-000024-W","GRASS BOX ROD   SW4200","GRASS BOX ROD   SW4200",0.62,0,,,"GBP",,,,,,"GBP",4.94,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW68100-000024-W",,,,,,,,,,,,,,,
69554,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW68100-000025","SW68100-000025","FLAP SPRING FITS SW4200","FLAP SPRING FITS SW4200",0.1,0,,,"GBP",,,,,,"GBP",2.68,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW68100-000025",,,,,,,,,,,,,,,
69555,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW68100-000800-898","SW68100-000800-898","GRASS BAG NETTING FITS SW4200","GRASS BAG NETTING FITS SW4200",2,0,,,"GBP",,,,,,"GBP",19.98,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW68100-000800-898",,,,,,,,,,,,,,,
69556,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW68100-001000-001","SW68100-001000-001","GRASS BAG FRAME   SW42000","GRASS BAG FRAME   SW42000",2.11,0,,,"GBP",,,,,,"GBP",18.42,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW68100-001000-001",,,,,,,,,,,,,,,
69557,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW68100-001200","SW68100-001200","BLADE ENGAGEMENT CABLE FITS SW4200","BLADE ENGAGEMENT CABLE FITS SW4200",1,0,,,"GBP",,,,,,"GBP",24.98,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW68100-001200",,,,,,,,,,,,,,,
69558,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW68100-001510","SW68100-001510","BELT TENSIONING PLATE   SW4200","BELT TENSIONING PLATE   SW4200",1.62,0,,,"GBP",,,,,,"GBP",13.55,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW68100-001510",,,,,,,,,,,,,,,
69559,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW68100-001530","SW68100-001530","BELT TENSIONER PULLEY   SW4200","BELT TENSIONER PULLEY   SW4200",1.67,0,,,"GBP",,,,,,"GBP",16.45,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW68100-001530",,,,,,,,,,,,,,,
69560,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW68100-001600Z-111","SW68100-001600Z-111","HEIGHT OF CUT HANDLE   SW4200","HEIGHT OF CUT HANDLE   SW4200",1.11,0,,,"GBP",,,,,,"GBP",12.48,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW68100-001600Z-111",,,,,,,,,,,,,,,
69561,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW68100-001603-E","SW68100-001603-E","PLATE FITS SW4200","PLATE FITS SW4200",1,0,,,"GBP",,,,,,"GBP",9.98,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW68100-001603-E",,,,,,,,,,,,,,,
69562,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW68110-000900-111","SW68110-000900-111","THROTTLE CABLE ASSEMBLY SW4200","THROTTLE CABLE ASSEMBLY SW4200",2,0,,,"GBP",,,,,,"GBP",12.98,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW68110-000900-111",,,,,,,,,,,,,,,
69563,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SW896-6-B","SW896-6-B","E RINGS FITS SW4200","E RINGS FITS SW4200",0.1,0,,,"GBP",,,,,,"GBP",0.96,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SW896-6-B",,,,,,,,,,,,,,,
69564,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SWBLADE","SWBLADE","BLADE CASSETTE   SW4200","BLADE CASSETTE   SW4200",10.41,0,,,"GBP",,,,,,"GBP",44.98,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SWBLADE",,,,,,,,,,,,,,,
69565,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SWQ28-000000AF","SWQ28-000000AF","COMPLETE ENGINE   SW4200","COMPLETE ENGINE   SW4200",21.17,0,,,"GBP",,,,,,"GBP",189.44,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SWQ28-000000AF",,,,,,,,,,,,,,,
69566,6,"2025-08-01T05:07:39.000Z",666,,777,,,"SWSPIKE","SWSPIKE","SPIKE CASSETTE   SW4200","SPIKE CASSETTE   SW4200",10.16,0,,,"GBP",,,,,,"GBP",44.66,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-SWSPIKE",,,,,,,,,,,,,,,
69567,6,"2025-08-01T05:07:39.000Z",666,"2026-03-24T17:20:49.000Z",24305274,,,"T84H","T84H","HARRY T84H TRACTOR 33"" DECK 432CC ENGINE""","HARRY T84H TRACTOR 33"" DECK 432CC ENGINE""",1296.9,1392.39,,,"GBP",,,,,,"GBP",2200,"4011","Active",,"62",0,0,1,0,0,,,,,,,"C-T84H",,,,,,,,,,,752098,,,,
69568,6,"2025-08-01T05:07:39.000Z",666,,777,,,"T92H","T92H","HARRY T92H TRACTOR 36"" DECK 432CC ENGINE""","HARRY T92H TRACTOR 36"" DECK 432CC ENGINE""",1449.9,1502.93,,,"GBP",,,,,,"GBP",2699,"4011","Active",,"62",0,3,1,4349.7,8097,,,,,,,"C-T92H",,,,,,,,,,,752098,,,,
69569,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TB51S11-RTN","TB51S11-RTN","RUIKAILI TB51S11 SELF-PROPELLED PETROL LAWNMOWER - EX DEMO","RUIKAILI TB51S11 SELF-PROPELLED PETROL LAWNMOWER - EX DEMO",0.01,0,,,"GBP",,,,,,"GBP",0,"4010","Active",,"99",0,1,1,0.01,0,,,,,,,"C-TB51S11-RTN",,,,,,,,,,,,,,,
69570,6,"2025-08-01T05:07:39.000Z",666,"2025-11-12T16:24:02.000Z",24305274,,,"TBA30DUN","TBA30DUN","DRIVE BELT   62PR A30","DRIVE BELT   62PR A30",2.22,2.22,,,"GBP",,,,,,"GBP",39.95,"4098","Active",,"20",0,6,1,13.32,239.7,,,,,,,"C-TBA30DUN",,,,,,,,,"1E",,,,,,
69571,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TG11000179","TG11000179","BELT GUARD   TG51","BELT GUARD   TG51",0.76,0.76,,,"GBP",,,,,,"GBP",6.54,"4098","Active",,"20",0,17,1,12.92,111.18,,,,,,,"C-TG11000179",,,,,,,,,,,,,,,
69572,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TG12000160","TG12000160","LOWER HANDLE  TG56","LOWER HANDLE  TG56",3.77,0,,,"GBP",,,,,,"GBP",18.95,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-TG12000160",,,,,,,,,,,,,,,
69573,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TG14100040","TG14100040","DRIVE CABLE TG51 TG56","DRIVE CABLE TG51 TG56",0.66,0.97,,,"GBP",,,,,,"GBP",26.88,"4098","Active",,"20",0,1,1,0.66,26.88,,,,,,,"C-TG14100040",,,,,,,,,,,,,,,
69574,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TG173OHV","TG173OHV","COMPLETE ENGINE ASSY SPECTRUM 173CC","COMPLETE ENGINE ASSY SPECTRUM 173CC",42.44,0,,,"GBP",,,,,,"GBP",91.95,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-TG173OHV",,,,,,,,,,,,,,,
69575,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TG29000016","TG29000016","BREATHER PIPE","BREATHER PIPE",0.38,0,,,"GBP",,,,,,"GBP",3.44,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-TG29000016",,,,,,,,,,,,,,,
69576,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TG29000019","TG29000019","FUEL PIPE","FUEL PIPE",0.42,0,,,"GBP",,,,,,"GBP",3.6,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-TG29000019",,,,,,,,,,,,,,,
69577,6,"2025-08-01T05:07:39.000Z",666,"2026-04-14T14:06:26.000Z",24305274,,,"TG40PD","TG40PD","SPECTRUM TG40PD SELF PROPELLED PETROL LAWNMOWER","SPECTRUM TG40PD SELF PROPELLED PETROL LAWNMOWER",69.23,69.31,,,"GBP",,,,,,"GBP",124.96,"4010","Inactive",,"26",0,0,1,0,0,,,,,,,"C-TG40PD",,,,,,,,,,,,,,,
69578,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TG40PD-RET","TG40PD-RET","SPECTRUM TG40PD RETURN","SPECTRUM TG40PD RETURN",70.03,0,,,"GBP",,,,,,"GBP",178.95,"4010","Active",,"27",0,15,0,1050.45,2684.25,,,,,,,"C-TG40PD-RET",,,,,,,,,,,,,,,
69579,6,"2025-08-01T05:07:39.000Z",666,"2026-05-08T10:16:56.000Z",24305285,,,"TG40SE","TG40SE","SPECTRUM TG40SE LAWNMOWER WITH ELECTRIC START","SPECTRUM TG40SE LAWNMOWER WITH ELECTRIC START",83.46,83.77,,,"GBP",,,,,,"GBP",379.95,"4010","Active",,"26",0,40,1,3338.4,15198,,,,,,,"C-TG40SE",,,,,,,,,,,,,,,
69580,6,"2025-08-01T05:07:39.000Z",666,"2025-12-19T10:05:57.000Z",24305274,,,"TG40SE-RET","TG40SE-RET","SPECTRUM TG40SE LAWNMOWER - REFURBISHED","SPECTRUM TG40SE LAWNMOWER - REFURBISHED",89,0,,,"GBP",,,,,,"GBP",0,"4010","Active",,"27",0,-3,0,-267,0,,,,,,,"C-TG40SE-RET",,,,,,,,,,,,,,,
69581,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TG48-PRO","TG48-PRO","SPECTRUM TG48-PRO VARIABLE SPEED PETROL LAWNMOWER","SPECTRUM TG48-PRO VARIABLE SPEED PETROL LAWNMOWER",193.66,193.11,,,"GBP",,,,,,"GBP",649.95,"4000","Active",,"26",0,79,1,15299.14,51346.05,,,,,,,"C-TG48-PRO",,,,,,,,,,,,,,,
69582,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TG50-UTILITY","TG50-UTILITY","SPECTRUM TG50-UTILITY LAWNMOWER","SPECTRUM TG50-UTILITY LAWNMOWER",79.41,81.74,,,"GBP",,,,,,"GBP",249.96,"4010","Active",,"26",0,31,1,2461.71,7748.76,,,,,,,"C-TG50-UTILITY",,,,,,,,,,,,,,,
69583,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TG51PD","TG51PD","SPECTRUM TG51PD SELF-PROPELLED PETROL LAWNMOWER","SPECTRUM TG51PD SELF-PROPELLED PETROL LAWNMOWER",78.85,82.51,,,"GBP",,,,,,"GBP",199.95,"4010","Active",,"26",0,-5,1,-394.25,-999.75,,,,,,,"C-TG51PD",,,,,,,,,,,,,,,
69584,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TG51PD-RET","TG51PD-RET","SPECTRUM TG51PD LAWNMOWER - RETURN MODEL","SPECTRUM TG51PD LAWNMOWER - RETURN MODEL",82.14,82.14,,,"GBP",,,,,,"GBP",149.96,"4010","Active",,"199",0,-4,0,-328.56,-599.84,,,,,,,"C-TG51PD-RET",,,,,,,,,,,752173,,,,
69585,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TG56-PRO","TG56-PRO","SPECTRUM TG56-PRO LAWNMOWER","SPECTRUM TG56-PRO LAWNMOWER",204.62,204.62,,,"GBP",,,,,,"GBP",458.29,"4010","Active",,"26",0,78,1,15960.36,35746.62,,,,,,,"C-TG56-PRO",,,,,,,,,,,,,,,
69586,6,"2025-08-01T05:07:39.000Z",666,"2025-10-30T14:26:11.000Z",24305274,,,"TG60FTTR","TG60FTTR","SPECTRUM TG60FTTR PETROL CULTIVATOR","SPECTRUM TG60FTTR PETROL CULTIVATOR",138.07,128.6,,,"GBP",,,,,,"GBP",399.95,"4017","Active",,"26",0,38,1,5246.66,15198.1,,,,,,,"C-TG60FTTR",,,,,,,,,,,,,,,
69587,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TG60FTTR-RTN","TG60FTTR-RTN","SPECTRUM TG60FTTR PETROL CULTIVATOR RETURN","SPECTRUM TG60FTTR PETROL CULTIVATOR RETURN",130.46,0,,,"GBP",,,,,,"GBP",299.95,"4017","Active",,"27",0,0,1,0,0,,,,,,,"C-TG60FTTR-RTN",,,,,,,,,,,,,,,
69588,6,"2025-08-01T05:07:39.000Z",666,,777,,,"THET","THET","HANDY THET 800W ELECTRIC TILLER/CULTIVATOR","HANDY THET 800W ELECTRIC TILLER/CULTIVATOR",82.8,0,,,"GBP",,,,,,"GBP",132.95,"4019","Active",,"52",0,0,1,0,0,,,,,,,"C-THET",,,,,,,,,,,,,,,
69589,6,"2025-08-01T05:07:39.000Z",666,,777,,,"THGR92P","THGR92P","HANDY 92CM TOWED ROLLER","HANDY 92CM TOWED ROLLER",143.75,0,,,"GBP",,,,,,"GBP",249.95,"4025","Active",,"52",0,0,1,0,0,,,,,,,"C-THGR92P",,,,,,,,,,,752114,,,,
69590,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TY5-7STAND","TY5-7STAND","SPECTRUM LOG SPLITTER STAND FOR 5T AND 7T LOG SPLITTERS","SPECTRUM LOG SPLITTER STAND FOR 5T AND 7T LOG SPLITTERS",19.17,19.17,,,"GBP",,,,,,"GBP",69.95,"4025","Active",,"26",0,89,1,1706.13,6225.55,,,,,,,"C-TY5-7STAND",,,,,,,,,,,,,,,
69591,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TY5000H","TY5000H","SPECTRUM TY5000H 5 TONNE LOG SPLITTER","SPECTRUM TY5000H 5 TONNE LOG SPLITTER",116.92,116.32,,,"GBP",,,,,,"GBP",349.95,"4025","Active",,"26",0,11,1,1286.12,3849.45,,,,,,,"C-TY5000H",,,,,,,,,,,,,,,
69592,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TY7000H","TY7000H","SPECTRUM TY7000H 7 TONNE LOG SPLITTER","SPECTRUM TY7000H 7 TONNE LOG SPLITTER",132.88,135.97,,,"GBP",,,,,,"GBP",208.29,"4025","Active",,"26",0,21,1,2790.48,4374.09,,,,,,,"C-TY7000H",,,,,,,,,,,,,,,
69593,6,"2025-08-01T05:07:39.000Z",666,,777,,,"TY8000V","TY8000V","SPECTRUM TY8000V 8-TONNE VERTICAL ELECTRIC LOG SPLITTER","SPECTRUM TY8000V 8-TONNE VERTICAL ELECTRIC LOG SPLITTER",230.57,233.98,,,"GBP",,,,,,"GBP",599.95,"4025","Active",,"26",0,16,1,3689.12,9599.2,,,,,,,"C-TY8000V",,,,,,,,,,,,,,,
69594,6,"2025-08-01T05:07:39.000Z",666,"2026-03-11T13:35:27.000Z",24305274,,,"UMC425E","UMC425E","HONDA VERSATOOL UMC425 MULTI TOOL","HONDA VERSATOOL UMC425 MULTI TOOL",276,276,,,"GBP",,,,,,"GBP",400,"4012","Active",,"81",0,2,1,552,800,,,,,,,"C-UMC425E",,,,,,,,,,,752120,,,,
69595,6,"2025-08-01T05:07:39.000Z",666,"2026-04-27T14:21:33.000Z",24305274,,,"UMK425E2LE","UMK425E2LE","HONDA UMK 425 LE 4-STROKE BRUSHCUTTER","HONDA UMK 425 LE 4-STROKE BRUSHCUTTER",313.38,300.44,,,"GBP",,,,,,"GBP",429.17,"4012","Active",,"81",0,0,1,0,0,,,,,,,"C-UMK425E2LE",,,,,,,,,,,752120,,,,
69596,6,"2025-08-01T05:07:39.000Z",666,,777,,,"VS256S-TLE27","VS256S-TLE27","DANARM VS256S-TLE27 SEMI-PROFESSIONAL PETROL BRUSHCUTTER","DANARM VS256S-TLE27 SEMI-PROFESSIONAL PETROL BRUSHCUTTER",226.85,0,,,"GBP",,,,,,"GBP",349,"4012","Active",,"73",0,0,1,0,0,,,,,,,"C-VS256S-TLE27",,,,,,,,,,,,,,,
69597,6,"2025-08-01T05:07:39.000Z",666,,777,,,"WP43349A","WP43349A","PRE FILTER - QUANTUM","PRE FILTER - QUANTUM",0.84,0,,,"GBP",,,,,,"GBP",4.95,"4098","Active",,"20",0,-22,1,-18.48,-108.9,,,,,,,"C-WP43349A",,,,,,,,,,,752114,,,,
69598,6,"2025-08-01T05:07:39.000Z",666,,777,,,"WP70572","WP70572","FUNNEL WITH FILTER 165MM","FUNNEL WITH FILTER 165MM",2.32,2.32,,,"GBP",,,,,,"GBP",6.97,"4025","Active",,"52",0,0,1,0,0,,,,,,,"C-WP70572",,,,,,,,,,,752114,,,,
69599,6,"2025-08-01T05:07:39.000Z",666,,777,,,"WPL190","WPL190","HANDY PARTS 5LT FORESTERS SUPER RED CHAIN OIL","HANDY PARTS 5LT FORESTERS SUPER RED CHAIN OIL",6.66,6.66,,,"GBP",,,,,,"GBP",19.99,"4025","Active",,"52",0,-3,1,-19.98,-59.97,,,,,,,"C-WPL190",,,,,,,,,,,752114,,,,
69600,6,"2025-08-01T05:07:39.000Z",666,,777,,,"WPL195","WPL195","HANDY PARTS 1LT FORESTERS SUPER RED CHAIN OIL","HANDY PARTS 1LT FORESTERS SUPER RED CHAIN OIL",2,2,,,"GBP",,,,,,"GBP",9.95,"4025","Active",,"52",0,10,1,20,99.5,,,,,,,"C-WPL195",,,,,,,,,,,752114,,,,
69601,6,"2025-08-01T05:07:39.000Z",666,,777,,,"ZX31PIX","ZX31PIX","BELT TOOTHED    ZX31","BELT TOOTHED    ZX31",9.78,9.78,,,"GBP",,,,,,"GBP",19.56,"4098","Active",,"20",0,0,1,0,0,,,,,,,"C-ZX31PIX",,,,,,,,,,,,,,,
69602,6,"2025-08-01T05:07:39.000Z",666,,666,,,"DCS-2500T","DCS-2500T","Echo DCS-2500T 56v Top-Handle Cordless Arborist’s Chainsaw – 25cm Guide Bar (Tool Only)","Echo DCS-2500T 56v Top-Handle Cordless Arborist’s Chainsaw – 25cm Guide Bar (Tool Only)",249.38,0,,,"GBP",,,,,,"GBP",379,"4016","Active",,"63",0,0,1,0,0,,,,,,,"DCS-2500T",,,,,,,,,,,,,,,
69603,6,"2025-08-01T05:07:39.000Z",666,,666,,,"FRT90EL","FRT90EL","FEIDER 90EL SIDE DISCHARGE LAWN TRACTOR","FEIDER 90EL SIDE DISCHARGE LAWN TRACTOR",720,0,,,"GBP",,,,,,"GBP",1379.95,"4011","Active",,"1",0,0,1,0,0,,,,,,,"FRT90EL",,,,,,,,,,,,,,,
69606,6,"2025-08-01T05:07:39.000Z",666,,666,,,"OM-755","OM-755","OLEO MAC MASTER 755 PROFESSIONAL BRUSHCUTTER","OLEO MAC MASTER 755 PROFESSIONAL BRUSHCUTTER",529,0,,,"GBP",,,,,,"GBP",1124.95,"4000","Active",,"35",0,0,1,0,0,,,,,,,"OM-755",,,,,,,,,,,,,,,
69607,6,"2025-08-01T05:07:39.000Z",666,,,,,"SZT250","SZT250","SIMPLICITY COURIER SZT250 ZERO TURN WITH STRIPING ROLLER","SIMPLICITY COURIER SZT250 ZERO TURN WITH STRIPING ROLLER",0,0,,,"GBP",,,,,,"GBP",8088.95,"4000","Active",,"58",0,0,1,0,0,,,,,,,"SZT250",,,,,,,,,,,,,,,
69788,6,"2025-10-03T10:28:59.000Z",666,,777,,,"182004360/0","182004360/0","RIGHT HAND MULCHING BLADE","RIGHT HAND MULCHING BLADE",9.87,9.87,,,"GBP",,,,,,"GBP",24.98,"4098","Active",,"20",0,1,1,9.87,24.98,,,,,,,"C-182004360/0",,,,,,,,,,,,,,,
69789,6,"2025-10-03T10:28:59.000Z",666,,777,,,"DC830033","DC830033","STEERING COG (PLASTIC)","STEERING COG (PLASTIC)",1.26,0,,,"GBP",,,,,,"GBP",6.97,"4098","Active",,"20",0,-1,1,-1.26,-6.97,,,,,,,"C-DC830033",,,,,,,,,,,,,,,
